Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Avg Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,SYN Flag Count,FIN Flag Count,Active Mean,Idle Mean,Down/Up Ratio,Label
17,107674,4,0,13355.127514534614,37.14917250218251,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,44,2,0,17409090.90909091,45454.545454545456,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,802000000.0,2000000.0,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,217212,6,0,9612.728578531573,27.62278327164245,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,237296,6,0,8655.85597734475,25.284876272672104,396.0,342.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,109126,4,0,12810.879167201218,36.65487601488188,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,987223,20,0,7335.72860437814,20.258847291847943,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,16297872.340425532,42553.19148936171,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,401000000.0,1000000.0,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107094,4,0,13427.456253384877,37.35036509981885,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212936,6,0,9805.763234023369,28.177480557538416,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,105582,4,0,13240.89333409104,37.88524559110454,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108121,4,0,13299.91398525726,36.99558827609808,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212631,6,0,9819.82871735542,28.217898613090284,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107271,4,0,13405.30059382312,37.288736005071264,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,104735,4,0,13347.973456819593,38.19162648589297,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218434,6,0,9558.95144528782,27.468251279562708,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108746,4,0,13223.474886432605,36.78296213194049,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106179,4,0,13166.445342299325,37.67223273905386,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108391,4,0,13266.784142594865,36.90343294184942,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,214055,6,0,9754.502347527505,28.0301791595618,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,102970,4,0,13965.232592017092,38.8462659026901,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,989256,20,0,7320.653096872801,20.21721374447059,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,215076,6,0,9708.196172515762,27.89711543826369,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,49,2,0,19755102.04081633,40816.32653061225,726.0,484.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215104,6,0,9706.932460577207,27.89348408211842,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106184,4,0,13165.825359752882,37.6704588261885,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,49,2,0,15632653.06122449,40816.32653061225,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,15957446.80851064,42553.19148936171,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,989275,20,0,7320.512496525233,20.216825452983244,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,49,2,0,15632653.06122449,40816.32653061225,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,766000000.0,2000000.0,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,383000000.0,1000000.0,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106708,4,0,13101.173295348051,37.48547437867826,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109187,4,0,13170.066033502157,36.63439786787804,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108796,4,0,13217.397698444796,36.766057575646165,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,238876,6,0,8598.60345953549,25.117634253755085,396.0,342.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,105863,4,0,13583.593890216602,37.78468397834938,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,48,2,0,16708333.333333332,41666.66666666666,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,213909,6,0,9761.160119490063,28.04931068818984,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106704,4,0,13101.664417453892,37.48687959214275,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216309,6,0,9652.857717432007,27.738096889172432,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109153,4,0,12807.710278233306,36.645809093657526,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109189,4,0,13169.824799201386,36.633726840615815,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,109075,4,0,13183.58927343571,36.672014668805865,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,766000000.0,2000000.0,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218594,6,0,9551.954765455594,27.44814587774596,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,217245,6,0,9611.26838362218,27.618587309259134,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,49,2,0,16367346.938775511,40816.32653061225,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,659,6,0,3987860.394537178,9104.704097116844,511.0,438.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109243,4,0,13163.314811933027,36.61561839202512,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106675,4,0,13480.19685962034,37.497070541363954,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108761,4,0,12853.872252002097,36.77788913305321,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106444,4,0,13509.450978918492,37.57844500394574,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,52,2,0,15423076.923076924,38461.53846153846,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218545,6,0,9554.096410350272,27.45430002974216,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108003,4,0,13314.444969121228,37.03600825902984,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,958000000.0,2000000.0,718.5,479.0,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,507000000.0,1000000.0,760.5,507.0,0.0,0,0,0.0,0.0,0.0,UDP
17,3,4,0,615333333.3333334,1333333.3333333333,569.5,461.5,0.0,0,0,0.0,0.0,0.0,UDP
17,43,2,0,17813953.48837209,46511.62790697674,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,104881,4,0,13329.3923589592,38.13846168514793,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,17063829.78723404,42553.19148936171,601.5,401.0,0.0,0,0,0.0,0.0,0.0,UDP
17,985037,20,0,7352.008097157772,20.30380584688697,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,106329,4,0,13147.87122986203,37.61908792521325,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212183,6,0,9840.562156251914,28.277477460494005,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106602,4,0,13114.200484043453,37.52274816607568,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105762,4,0,13596.56587432159,37.82076738337021,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,660000000.0,2000000.0,495.0,330.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218568,6,0,9553.091028878884,27.45141100252553,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107201,4,0,13040.92312571711,37.31308476600032,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,776000000.0,2000000.0,582.0,388.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108878,4,0,12840.059516155698,36.73836771432245,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107889,4,0,13328.513564867597,37.07514204413796,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,48,2,0,15958333.333333332,41666.66666666666,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,16297872.340425532,42553.19148936171,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,750000000.0,2000000.0,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,213542,6,0,9777.935956392654,28.097517116070843,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,984052,20,0,7359.367187912833,20.32412921268388,378.15,362.1,0.0,0,0,0.0,0.0,0.0,UDP
17,214142,6,0,9750.539361731937,28.01879126934464,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,215143,6,0,9705.172838530652,27.88842769692716,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,108128,4,0,12929.121041728322,36.99319325244155,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,107939,4,0,12951.759790251905,37.057967926328764,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,215525,6,0,9687.97123303561,27.83899779607934,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,688000000.0,2000000.0,516.0,344.0,0.0,0,0,0.0,0.0,0.0,UDP
17,48,2,0,15625000.0,41666.66666666666,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109383,4,0,12780.77946298785,36.56875382829142,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,20836,24,0,327894.0295642158,1151.8525628719524,294.5,284.66666,0.0,0,0,0.0,0.0,0.0,UDP
17,108539,4,0,13248.69401781848,36.853112706031936,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,212135,6,0,9842.788790157212,28.283875833785093,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,103025,4,0,16986.168405726763,38.82552778451832,542.0,437.5,0.0,0,0,0.0,0.0,0.0,UDP
17,46,2,0,16652173.91304348,43478.260869565216,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,221026,6,0,9293.02435007646,27.14612760489716,396.0,342.33334,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,383000000.0,1000000.0,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,109005,4,0,13192.05541030228,36.69556442365029,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,216577,6,0,9640.91293165941,27.70377279212474,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,216543,6,0,9642.426677380474,27.708122636150787,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,772000000.0,2000000.0,579.0,386.0,0.0,0,0,0.0,0.0,0.0,UDP
17,217121,6,0,9616.757476245964,27.634360563925185,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,3,2,0,371333333.3333333,666666.6666666666,835.5,557.0,0.0,0,0,0.0,0.0,0.0,MSSQL
17,108887,4,0,13206.351538751183,36.73533112309091,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108217,4,0,13288.115545616678,36.96276925067226,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106158,4,0,13545.846756721114,37.67968499783342,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,16425531.914893618,42553.19148936171,579.0,386.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107944,4,0,12951.159860668497,37.05625138960943,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,688000000.0,2000000.0,516.0,344.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106908,4,0,13450.817525348895,37.41534777565757,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,52,2,0,14423076.923076924,38461.53846153846,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,212644,6,0,9819.228381708395,28.216173510656308,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,1,2,0,752000000.0,2000000.0,564.0,376.0,0.0,0,0,0.0,0.0,0.0,UDP
17,106378,4,0,13141.815036943728,37.60175976235688,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108839,4,0,13285.678846736922,36.751532079493565,444.0,361.5,0.0,0,0,0.0,0.0,0.0,UDP
17,213805,6,0,9765.908187366991,28.06295456139941,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,2,2,0,375000000.0,1000000.0,562.5,375.0,0.0,0,0,0.0,0.0,0.0,UDP
17,104918,4,0,13705.941783106808,38.12501191406622,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,105839,4,0,13586.674099339563,37.79325201485275,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,106688,4,0,13103.62927414517,37.49250149970006,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,103424,4,0,13517.17202970297,38.67574257425743,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,218355,6,0,9562.40983719173,27.47818918733256,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,218395,6,0,9560.6584399826,27.47315643673161,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,107167,4,0,13418.309740871724,37.32492278406599,442.0,359.5,0.0,0,0,0.0,0.0,0.0,UDP
17,108217,4,0,12918.487853109957,36.96276925067226,432.0,349.5,0.0,0,0,0.0,0.0,0.0,UDP
17,211690,6,0,9863.479616420238,28.34333223109264,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,47,2,0,16297872.340425532,42553.19148936171,574.5,383.0,0.0,0,0,0.0,0.0,0.0,UDP
17,6548,16,0,761759.315821625,2443.494196701283,328.9375,311.75,0.0,0,0,0.0,0.0,0.0,UDP
17,214122,6,0,9751.45010788242,28.02140835598397,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
17,212698,6,0,9816.73546530762,28.20900995778052,401.5,348.0,0.0,0,0,0.0,0.0,0.0,UDP
